mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
6,20.493397,18.971069,16.645877,86.822015,23.948834,160.131445,99.895726,9.690083,235.777384,20.164989,8,nublado,nublado
3,23.1,18.1,16.3,79.2,18,178.9,54.9,10,305.4,26.4,10,lluvioso,lluvioso
5.307613,24.334984,18.934689,18.149119,76.902247,25.718668,170.507493,52.147811,9.946689,233.294259,19.61252,8,parcialmente_nublado,despejado
9,19.1,16.1,14.9,85.2,18.4,174.9,100,9.2,262.6,22.6,9,nublado,lluvioso
1.910534,25.101854,19.030162,18.403396,80.984996,17.28104,232.46276,66.649066,9.105736,275.765991,23.762909,9,lluvioso,lluvioso
10,20.1,17.1,15.2,82.6,18.4,182.8,99.6,10,86.5,7.5,3,lluvioso,lluvioso
7,19.152339,16.877421,14.473392,80.566732,20.276633,170.047087,99.828938,9.985169,245.790051,21.01291,8.928026,nublado,nublado
7.147828,19.686115,16.533539,14.201094,81.087406,20.5,180.912185,99.161348,9.346496,227.136787,19.87104,8,nublado,lluvioso
8,19.089621,15.68414,13.450878,83.162319,20.306336,172.727882,82.084008,6.457364,261.842021,22.6,9,parcialmente_nublado,nublado
6,18.4,15.4,13.8,82,16.3,192.3,97.5,7.7,202.7,17.7,7,nublado,nublado
2,27,22,20.8,82,16.6,179.3,78.2,10,319.7,27.6,10,parcialmente_nublado,parcialmente_nublado
11,20,18,15.7,83.5,16.6,184.6,99.5,10,340.7,29.3,10,nublado,nublado
5.068798,25.816494,21.388611,18.728868,74.692822,25.316392,183.36517,70.839396,10,343.61566,30.316887,10,parcialmente_nublado,despejado
7,18.1,15.1,14.2,87.5,27.3,162,99.6,9.1,201.7,17.4,7,nublado,nublado
4.118007,23.006021,16.18732,15.833054,82.366643,18.783989,186.50314,41.211299,9.248881,282.619835,22.566293,9.484349,parcialmente_nublado,despejado
11,20.685124,17.83425,15.804596,82.172147,20.998125,173.742795,97.60485,9.932795,305.674296,26.217268,10,nublado,lluvioso
7,18.1,14.7,13,82.9,16.3,189.6,100,9.3,222.8,19.3,8,nublado,nublado
2,28.4,23.1,20.6,76.6,27.7,170,80.3,10,251,21.6,8,lluvioso,lluvioso
9,18,15,14,86.4,13,208.8,100,9.5,305.5,26.4,10,nublado,nublado
12,23,18,17.3,81.8,22.3,175.5,53,10.2,284.9,24.5,10,parcialmente_nublado,parcialmente_nublado
10,22.1,17.1,15.1,80,22.3,173.7,85.8,10,307.8,26.5,10,parcialmente_nublado,parcialmente_nublado
12,24,19,17.1,79.3,20.5,172.1,68.3,10.5,336,28.9,10,parcialmente_nublado,parcialmente_nublado
12,25.1,20.9,17.6,75.1,29.5,165.4,71.6,10,274.9,23.7,10,parcialmente_nublado,parcialmente_nublado
3,27.1,19.9,18.1,76.5,20.5,187.3,79.5,10,237.7,20.5,8,lluvioso,lluvioso
12,23.1,18.1,17.2,81.9,16.6,193.2,76.3,9.9,250.3,21.5,9,lluvioso,parcialmente_nublado
5,23.7,17.1,17.5,86.7,16.6,176.4,69.3,8.3,160.7,13.9,5,lluvioso,lluvioso
10,20,15.9,14.9,86.5,18.4,187.3,100,9.2,327.4,28.3,10,nublado,nublado
4.345085,23.653276,16.423102,15.534628,81.261073,18.926242,187.819059,32.563112,9.286885,279.477649,23.915246,9.186484,parcialmente_nublado,despejado
4,25.082137,19.668067,17.456846,76.80634,26.635612,164.452609,22.889886,9.800469,267.509652,23.829284,9.169477,parcialmente_nublado,despejado
7,17,15.9,13.4,83.6,16.6,173,97,8.4,233.1,20.3,8,nublado,nublado
7,20,17,14.7,80.5,20.5,174.2,100,10.5,242.6,21.1,8,nublado,nublado
2,29.1,22.7,20.9,78.3,23.7,174.1,70,9.9,269.7,23.3,9,parcialmente_nublado,parcialmente_nublado
11,23.2,18.9,16.9,78.5,25.9,168.3,61.7,10,329.4,28.5,10,lluvioso,parcialmente_nublado
5.270024,23.504455,14.527394,16.570838,78.50239,22.330042,167.261422,22.240756,9.820491,244.414952,21.4142,8.851896,parcialmente_nublado,despejado
4,27.854545,18.311975,17.576583,79.335361,17.103452,182.188577,28.45848,8.403575,293.137948,25.518866,10,parcialmente_nublado,despejado
10,22.2,18,16.4,80.6,27.7,175.5,97.7,9.9,322.9,27.8,10,nublado,nublado
7,17.2,15.1,13.9,85.4,14.8,189.7,92.1,9,51.3,4.6,2,nublado,nublado
4.065095,23.726329,19.338855,16.777221,77.114177,24.692185,181.056769,45.283802,9.597058,248.101023,21.674195,9,parcialmente_nublado,despejado
7,18.1,14.9,13,81,18.4,171.1,91.3,7.9,226.4,19.6,8,nublado,nublado
2.936686,26.001637,17.468376,15.924392,78.959317,19.730509,184.214313,17.949025,9.028825,324.101427,29.933602,10,parcialmente_nublado,despejado
12,23.7,17.9,17.1,80.4,24.1,171.3,74,10,244.8,21,10,parcialmente_nublado,parcialmente_nublado
6,21.1,18.1,16,81.5,16.6,183.7,100,10,201.7,17.3,7,nublado,nublado
12,24.9,19.5,18,82.5,43.2,172.9,90.9,10.4,153.1,13.2,5,nublado,parcialmente_nublado
4,24.51706,19.716268,19.090252,81.921623,17.09059,171.480285,67.450384,7.747398,279.781328,24.647531,10,parcialmente_nublado,despejado
4.528196,24.086575,19.029313,18.019652,80.544546,26.476812,185.109839,58.221214,9.95819,212.802244,19.70204,8,parcialmente_nublado,despejado
2,28.1,23.1,20.9,78.6,29,166.5,68.6,10,253.3,21.8,9,parcialmente_nublado,lluvioso
5.384656,20.94373,17.378735,18.156579,82.327469,26.491049,174.778435,58.135904,9.627388,241.9779,20.54046,8.343112,parcialmente_nublado,despejado
4.078503,22.558103,17.259448,16.695958,78.263477,22.580273,185.856972,45.703488,9.939855,225.993906,21.074753,8.529886,parcialmente_nublado,despejado
8,18.7,16.1,13.7,82.2,16.6,170.9,88.5,9.4,253.3,21.8,8,parcialmente_nublado,nublado
9,21.1,15.1,14.1,81.9,18.4,181.2,87.3,8.9,262.6,22.7,9,lluvioso,lluvioso
3,28,21,19.5,76.2,18.4,177.7,76.7,6.5,198.1,17,7,parcialmente_nublado,parcialmente_nublado
8,16,15,13.5,88.5,16.6,170.8,99.5,8.5,221.9,19.2,8,nublado,nublado
4,27.1,22.1,20.1,81.4,18.4,190.2,57.1,10,193.1,16.5,8,lluvioso,lluvioso
4,24.9,19,18.2,84.9,14.8,192.5,72,7.8,249.8,21.5,9,parcialmente_nublado,parcialmente_nublado
10,21.1,17.1,15.3,79.8,25.9,165.4,93.8,10,297.1,25.6,10,nublado,parcialmente_nublado
7,16.1,14.1,12.4,83.6,16.6,190.9,98.5,9.5,219.1,19,8,nublado,nublado
7,18,16,14.571649,84.088534,16.6,176.036786,100,9.399712,245.437331,21.2,8.358343,nublado,nublado
5,20.2,17.1,16.3,86.9,13,225.2,99.6,6.8,225.5,19.6,8,nublado,nublado
7,18.1,15.8,13.9,84.2,20.5,170.8,98.9,8.6,217.6,18.8,8,nublado,nublado
1,26.2,19,18.3,79.4,16.6,181.8,53.7,10.1,313,27,10,parcialmente_nublado,parcialmente_nublado
10,22.1,16.7,13.7,74.6,27.2,167.9,66.2,10,297.3,25.8,10,parcialmente_nublado,nublado
5,23,17,16.2,82.9,22.3,171.5,70.4,6.6,259.5,22.3,9,parcialmente_nublado,parcialmente_nublado
11,20.7,17.6,15.4,79.9,16.6,243.8,92.5,9.6,290.8,25,10,nublado,nublado
12,24.1,19.1,17,78.8,25.5,162,91.2,9.7,165.5,14.4,7,lluvioso,lluvioso
4.876793,17.812566,18.834872,15.451502,84.228687,14.451318,217.347426,66.676583,8.338093,237.463662,20.571941,8.791249,parcialmente_nublado,despejado
2,25.1,19.1,19.3,85.9,27.7,171.5,75,8.7,269.2,23.3,9,lluvioso,lluvioso
6,22.532813,18.088233,16.534637,82.737787,16.561697,176.741697,93.219642,9.497559,208.734741,18.19681,8,nublado,nublado
11,20.1,16.9,15.3,82.5,18.1,170.7,99.2,9,59.6,5.1,2,lluvioso,lluvioso
7,17.1,15.1,12.8,81.8,16.6,217,100,7,223.6,19.2,8,nublado,lluvioso
11,22.1,17.1,15.2,77,27.7,170.8,24,10,341.7,29.5,10,parcialmente_nublado,parcialmente_nublado
5,19.096906,16.012003,14.820439,82.302043,20.623171,183.158932,48.92316,9.416032,247.503375,21.262223,9,parcialmente_nublado,despejado
1.409743,26.583832,22.06987,20.190756,81.733254,25.02118,169.34833,79.747207,9.809043,265.099411,22.776309,9.296836,lluvioso,lluvioso
4.676396,24.036556,17.833762,15.463415,80.048785,19.289025,178.342946,49.206742,9.731869,232.998811,20.956789,8.130865,parcialmente_nublado,despejado
1.714259,29.079509,22.605882,19.501911,79.498702,27.7,170.111793,80.9324,9.956437,183.30003,15.080057,7.361475,lluvioso,lluvioso
8,18,15,14.1,86.1,18.4,172.9,100,8.8,262.5,22.7,9,nublado,nublado
4.398647,23.596977,18.758997,17.4,76.925605,23.367727,176.25844,44.407505,9.685763,224.750309,19.081528,8,parcialmente_nublado,despejado
6,19.1,16.1,14,81.3,20.2,170.7,86.7,9.5,202.2,17.4,8,parcialmente_nublado,nublado
7,16,15,13.5,89.9,20.5,166.7,100,8.1,253.7,22,9,nublado,nublado
8,17,14,13.2,87.9,16.6,185.5,95.8,8.7,292,25.3,10,nublado,nublado
7,23.1,20.1,16.4,73.7,20.5,169.1,98.8,10,238.6,20.5,8,nublado,nublado
11.974469,20.376629,17.068061,14.965858,83.74843,25.586063,165.600604,98.242789,9.028421,100.797401,8.598746,4.219623,lluvioso,lluvioso
6,22,19,16,77.3,27.7,156.6,100,10,223.3,19.2,8,nublado,nublado
4.025538,24.466805,20.022383,17.4,78.031376,27.343628,171.526248,40.62151,9.460618,241.503784,19.603646,8.642132,parcialmente_nublado,despejado
4,26.370241,18.927529,16.752832,79.726444,15.34985,181.862776,21.663957,8.76438,291.898136,25.051622,10,parcialmente_nublado,despejado
3,29.1,23.1,21.5,81.1,21.6,193.1,70.3,10,242.3,21,9,lluvioso,lluvioso
3,25,19,18,81.4,22.3,171.9,46,9.6,310.5,26.9,10,parcialmente_nublado,parcialmente_nublado
4.654254,23.720011,18.629066,17.441059,80.810226,27.623654,178.352546,50.183976,9.520712,215.262956,18.196312,8,parcialmente_nublado,despejado
6,23,19.8,16.1,74.5,13,193,82,8.7,235.1,20.3,8,parcialmente_nublado,nublado
10,18.7,15.6,14.5,86.1,22.3,185,97.9,8.5,283.8,24.7,10,lluvioso,lluvioso
3,30.1,23.1,21,76.8,18.4,197.3,80.8,10,235,20.4,9,lluvioso,lluvioso
3,29,21,20.6,79.5,20.5,174.8,80.6,9.5,218.5,19,9,lluvioso,lluvioso
4,24.015172,20,19.093746,84.490897,30.762976,161.008481,57.613351,8.673198,271.949094,23.242016,9.385704,parcialmente_nublado,despejado
7,19.1,14.7,12.5,76.7,18,172.7,95,9.5,216.8,18.6,8,nublado,parcialmente_nublado
10,17,14,13.5,86.4,13,198.5,100,6.9,324.7,28.1,10,nublado,nublado
6.863747,19.182089,16.444528,13.523768,78.851091,18.903432,180.839855,99.30051,9.174718,76.081605,6.51769,3.915933,nublado,nublado
4,24.45131,17.276576,15.979513,77.217692,20.897891,168.00542,22.279658,9.232287,268.607416,24.195699,9.340599,parcialmente_nublado,despejado
3.828098,25.226861,20.753383,19.619184,83.559417,31.432186,164.2899,41.957079,9.177193,297.578837,25.600953,10,parcialmente_nublado,despejado
4,24.138745,20.067652,17.844441,78.390618,28.489686,168.743926,48.984353,8.274092,252.797971,22.678794,9.488732,parcialmente_nublado,despejado
10,19.1,15.1,14.023388,82.622592,15.146586,217.800494,92.473279,8.645059,264.842967,23.173545,9.425071,lluvioso,lluvioso
4,26.9,20.7,19.4,80.2,20.5,181.3,75.5,10,225.5,19.6,9,lluvioso,lluvioso
5,21,18.7,17,82.9,20.5,199.5,98.2,8.2,262.1,22.6,9,nublado,nublado
5,23.588801,17.625922,15.462236,76.28135,16.91417,167.742426,64.502421,10,195.910716,17.234819,7.033951,parcialmente_nublado,nublado
4,25.1,20.1,17.4,76.6,25.6,170.6,46.7,9.7,245.5,21.1,9,parcialmente_nublado,despejado
8,19.2,16.1,14.8,84.6,25.9,164.8,100,9.4,223,19.1,8,nublado,lluvioso
10,19.1,15.1,14.2,82.3,27.6,173.8,74.5,10,218.1,18.9,9,parcialmente_nublado,parcialmente_nublado
7.612735,20.049239,14.830669,13.077226,81.903622,17.718691,211.126545,87.158919,8.803566,244.939659,21.102127,8.810931,nublado,nublado
1,26.1,18.9,18,80.8,24.1,167,88.2,9.4,185.7,16,7,lluvioso,lluvioso
3,25.1,19.1,18.8,83.6,18.4,189.7,85.5,9.4,178.8,15.3,7,lluvioso,lluvioso
7,20.1,15.7,13.9,79.6,18.4,177.3,87.8,8.8,103.7,8.9,6,parcialmente_nublado,parcialmente_nublado
4,24.962989,19.888086,16.952194,75.037451,28.920123,163.734933,56.355368,10,262.110633,22.6,9,parcialmente_nublado,despejado
9,18.330333,14.903681,14.023605,85.31252,26.371371,227.53709,99.613998,8.157894,255.388004,22.56545,9,lluvioso,lluvioso
5.712386,24.275695,18.900686,18.147214,81.816911,23.246084,172.092925,49.56516,9.951313,229.852863,19.695484,8,parcialmente_nublado,despejado
6.583171,17.2,15.1,13.492824,85.347345,20.031395,170.36855,85.431511,6.9022,236.456021,20.4,8,parcialmente_nublado,despejado
11,22.1,17.1,15.6,80,25.6,174,69.5,9.6,274.6,23.7,9,lluvioso,lluvioso
11,20.856903,17.169232,14.990397,79.8675,22.928785,172.249434,79.6,9.598114,195.980226,16.992207,8,parcialmente_nublado,nublado
11.571351,24.750233,20.074948,17.112754,79.557805,25.381921,170.327863,78.739404,10,186.202637,15.932931,8,lluvioso,lluvioso
7,22,18,14.8,75,20.5,167.8,97.3,10.4,245.7,21.3,9,nublado,parcialmente_nublado
5.242751,22.439422,17.595772,13.466512,81.795308,26.85313,172.842232,28.863562,9.486791,220.657525,19.622262,8,parcialmente_nublado,despejado
3,27.197742,22.1,19.908275,76.17922,28.709797,168.430052,53.252371,9.564543,265.169255,22.855466,9.071027,lluvioso,lluvioso
4,24.088843,19.589191,18.009233,81.672356,14.433922,175.792843,47.098206,9.658638,247.117115,21.681001,9,parcialmente_nublado,despejado
2,31.1,23.9,20.3,68.5,14.8,193.1,87.9,10,230,19.9,9,lluvioso,lluvioso
8,17,15,13.5,86.9,16.6,242.5,100,9.8,260.7,22.6,9,nublado,nublado
3.748661,26.066576,20.322875,18.839118,78.801397,20.250687,192.562504,78.932306,9.837761,328.231146,28.598398,10,parcialmente_nublado,despejado
7,21.1,18.3,16.9,81.4,20.5,173.1,96.4,9.4,215.8,18.8,8,nublado,nublado
1.508793,28.665428,23.605854,21.700072,81.198485,20.056993,177.020011,84.840178,9.937631,213.504103,18.314696,8.871766,lluvioso,lluvioso
7,16.574942,15.157466,14.537043,86.661822,23.328824,162.279015,98.80222,9.345702,250.742592,21.659516,9,nublado,nublado
6,21.1,18.1,16.3,84.1,18.4,187,99.2,9.8,203,17.5,7,lluvioso,lluvioso
4,24.1,17.1,17.4,83.2,18.4,193.6,43.7,9.7,215,18.6,8,parcialmente_nublado,parcialmente_nublado
12,23,19,17.2,81.6,24.1,165.3,77.7,10.5,185.2,15.9,6,parcialmente_nublado,parcialmente_nublado
1,27,19,18,76.4,13,188.8,68.8,10,296.2,25.8,10,parcialmente_nublado,parcialmente_nublado
8.410551,22.330476,17.182907,15.301542,81.417996,23.093105,171.555214,59.398561,10,168.539899,14.6,6.480803,parcialmente_nublado,lluvioso
5.470741,24.593632,15.204483,12.941033,77.908117,23.449689,168.613194,37.498522,9.849771,230.237729,20.334353,8,parcialmente_nublado,despejado
2,29.153168,23.346745,21.159177,73.860071,23.189573,171.55284,68.448132,10,271.023886,23.373613,9,lluvioso,lluvioso
3,30,24,20.6,70.8,20.5,181.2,80.2,10,227.1,19.6,9,lluvioso,lluvioso
3.436439,25.944517,20.882755,20.183694,78.488296,31.162903,164.917224,44.027734,9.707541,334.73091,29.621926,10,parcialmente_nublado,despejado
9,17,15,13.6,87.4,13,193.2,96.3,6.5,279.2,24.3,9,nublado,nublado
4.565619,22.469445,18.888237,15.490812,83.197453,18.731264,200.284865,45.827353,9.285306,252.042019,22.134376,9,parcialmente_nublado,despejado
10,22.1,17.7,15.8,81.2,25.9,172.7,79.6,9.5,120.4,10.3,6,parcialmente_nublado,parcialmente_nublado
4.17004,23.80101,18.1,16.80369,80.23377,22.1,175.151696,47.74938,9.915049,228.178766,19.330301,8.271098,lluvioso,lluvioso
7.571877,18.126079,16.17553,13.266432,80.725353,19.31457,183.261355,99.226398,8.909683,72.355839,6.41143,3.418898,nublado,nublado
6,20,19,15.7,79,24.1,161.3,100,9.8,229.5,19.8,8,nublado,nublado
3,30.1,22.1,20.3,77.1,24.1,170.5,71.5,10,255.7,22.1,9,lluvioso,lluvioso
6,20.1,16.9,15,83.4,20.3,190.6,99.4,10,213.4,18.4,8,nublado,nublado
8,17.2,15.1,13.1,84.7,27.7,171,100,8,62,5.3,3,nublado,lluvioso
4,25.170496,18.11914,17.009528,75.965833,23.913431,171.195715,16.546537,10,260.292288,22.055232,9,parcialmente_nublado,despejado
12,22.1,18.1,16,80.6,32.9,166,87.9,10,143,12.3,6,lluvioso,lluvioso
4,26.1,20.7,19.3,80.6,22.3,176.8,41.2,10,267.8,23.1,9,parcialmente_nublado,parcialmente_nublado
7,19.1,16.1,14.4,82.6,20.5,172,99.4,9,202.1,17.6,7,nublado,parcialmente_nublado
5.887849,22.204947,17.280015,14.505097,82.318686,24.957712,175.459978,58.338877,9.810303,235.920462,20.444705,8.132663,parcialmente_nublado,despejado
12,24.350441,20.064195,17.186961,80.608018,23.786858,175.541677,69.257456,9.107472,234.006238,20.556365,8.839803,lluvioso,lluvioso
2,26,22,20.2,82,14.8,178.7,91.5,10.3,268.6,23.1,10,nublado,nublado
6,19.2,16.1,14.1,80.3,16.3,177.5,99.6,9.3,78.3,6.9,3,nublado,nublado
1,25,20,18.1,81,16.6,212.2,55.3,9.2,336.6,29,10,parcialmente_nublado,parcialmente_nublado
11,22,17,15.1,78.8,14.8,181.9,66.2,10.3,340.7,29.5,10,parcialmente_nublado,parcialmente_nublado
8.033716,17.611245,15.1,14.557742,87.69296,18.133541,186.739042,99.779875,9.352661,250.078273,21.757223,8,nublado,nublado
2,27,20,20,81,16.6,180.6,80.4,8.6,191,16.7,7,parcialmente_nublado,parcialmente_nublado
4,25.1,18.9,16.6,74.8,25.6,164.5,22.2,10,260.9,22.6,9,parcialmente_nublado,despejado
9,20.4,16.1,15,85,18.4,178.3,98.8,9.8,283.4,24.5,10,lluvioso,nublado
2.32633,27.083885,20.117679,19.857815,77.882049,22.521989,164.472212,37.665175,9.53901,310.907025,27.497631,10,parcialmente_nublado,despejado
12,22.165357,18.030865,16.24395,80.334599,29.496617,166.398336,81.826607,9.905779,203.523191,17.137763,8,lluvioso,lluvioso
1,26.1,21.9,18.8,74.2,25.9,165.7,82.1,10,140.8,12.2,6,lluvioso,lluvioso
9.787374,21.1,17.49233,15.151675,80.516669,17.094174,185.172372,97.264421,9.164876,273.933499,23.327085,9.308622,nublado,lluvioso
3,27.1,21.1,19.2,76,14.8,183.1,84.5,10,297,25.7,10,parcialmente_nublado,lluvioso
2.150509,27.081491,20.422299,20.410027,82.528952,15.336824,201.779628,92.534215,9.752838,155.060214,13.220495,6,lluvioso,lluvioso
5.546638,17.328082,15.1,13.767464,82.378451,15.194786,194.834843,57.042902,7.593922,238.070417,20.69978,8.057461,parcialmente_nublado,despejado
11,22,17,15.5,81.6,24.1,172.8,85.7,10.2,332.8,28.9,10,parcialmente_nublado,lluvioso
4.600138,21.215533,15.793374,17.358249,82.658655,14.40291,219.5143,49.21932,9.020736,244.684468,21.076716,9,parcialmente_nublado,despejado
4,24.739054,20.018714,17.045992,76.59196,28.77225,162.732412,55.99761,9.986784,261.813314,21.405681,9,parcialmente_nublado,despejado
7,24.1,20.1,15.8,69.3,31.7,164.3,70,10,216.3,18.7,8,lluvioso,parcialmente_nublado
10,19.1,15.1,13.1,82.1,22.2,174.6,81.7,8.9,195.7,16.8,8,parcialmente_nublado,lluvioso
10,19.2,15.1,13.1,78.9,31.5,171.7,64.2,8.9,259.2,22.2,8,parcialmente_nublado,nublado
7,19.1,15.4,12.7,75.1,20.5,174.7,92.7,9.2,56.3,4.7,2,lluvioso,nublado
10,20.1,15.9,14.2,82.4,18.4,204.8,78.8,8,231.5,20,9,parcialmente_nublado,lluvioso
5.597625,20.676919,17.291551,14.911491,82.295364,14.8,234.242967,83.356103,8.669575,212.89444,18.4,8,parcialmente_nublado,nublado
11,22.1,18.1,16.4,80.9,22,170.6,97.5,9.9,312.3,27.2,10,nublado,nublado
2,27.1,20.8,19.6,82.7,22.3,178,83.8,10.3,233.4,20,7,parcialmente_nublado,parcialmente_nublado
12,22.1,17.7,16.1,79.9,32.9,169.8,85.8,9.9,204.3,17.5,8,lluvioso,lluvioso
4,24.932384,17.907915,15.920773,76.023482,22.591176,174.635114,25.287132,9.043791,271.599092,24.805438,9.452364,parcialmente_nublado,despejado
9,18.1,14.7,12.6,81.7,29.5,162.6,97.5,8.4,303.1,26.1,10,nublado,nublado
1,24.2,19.1,18.1,80.3,29,172.7,63.3,9.7,240.9,20.6,7,parcialmente_nublado,lluvioso
3,26,21,19.8,84.5,25.9,170.1,75.5,10,196.5,17,8,parcialmente_nublado,parcialmente_nublado
10,19,15.9,14.7,87.3,13,196.8,99.5,6.9,318.5,27.5,10,nublado,parcialmente_nublado
4,26.1,19.1,17.6,79.2,20.1,189.8,54,10,207.1,17.8,8,lluvioso,despejado
9,20.1,16.7,15.1,79.9,24.1,171,81.7,10,296.1,25.7,10,parcialmente_nublado,parcialmente_nublado
8,18.2,14.7,11.9,78.1,22.3,174.9,80.3,9.6,252.8,21.9,9,parcialmente_nublado,nublado
8,16.1,14.1,12.2,82.4,24.1,197.3,97.1,9.2,224.9,19.5,8,lluvioso,lluvioso
1.731446,26.008521,20.315025,18.834004,76.838165,18.231618,188.141234,78.684702,8.689506,317.907686,26.157205,10,parcialmente_nublado,despejado
4.116429,22.988241,16.357675,16.173512,80.702478,22.88925,179.872941,41.331039,9.818073,249.668996,21.87858,9,parcialmente_nublado,despejado
11,23,18,16.3,77.8,27.7,176.9,96.9,9.9,333.1,28.7,10,nublado,parcialmente_nublado
3,29.1,23.1,20.9,77,20.5,174.8,87.7,10,184.1,16,8,lluvioso,lluvioso
6.81242,26.723163,21.061937,19.337802,79.146578,28.17657,166.658053,62.410784,9.871878,332.226723,29.710161,10,parcialmente_nublado,despejado
6.132545,18.025941,16.151921,13.889265,78.990579,18.211179,179.422904,99.811066,8.137906,199.248188,17.036529,7.334341,nublado,nublado
8,20.1,15.6,13.8,81.2,16.3,192,98.3,9,110.3,9.5,6,nublado,lluvioso
4,24.731729,17.37773,17.743781,80.209756,16.904643,193.505842,64.196072,8.48485,294.487767,25.325505,10,parcialmente_nublado,despejado
11,21,17,15,80.4,29.5,169.8,83.7,9.9,309.7,26.6,10,parcialmente_nublado,parcialmente_nublado
10.570214,21.461794,18.053951,15.44104,79.022647,24.367877,167.647046,94.372325,9.995826,330.698288,28.565734,10,nublado,nublado
2,30,23,20.5,76,22.3,171.3,83.6,10.3,138.4,12,6,parcialmente_nublado,nublado
11,20.2,17.9,15,77.3,24.1,177.9,98.8,9.8,332.3,28.7,10,lluvioso,lluvioso
2,26.1,21.9,20.8,83.1,25.9,166.5,60,10.2,291,25.2,10,parcialmente_nublado,parcialmente_nublado
7.985507,24.350227,18.964077,17.827813,76.039485,23.683523,174.445248,68.428411,9.231174,283.348428,24.459626,9.581439,parcialmente_nublado,nublado
7.624572,18.243008,15.133307,13.42708,83.298652,26.60739,173.054852,96.182722,8.859691,56.753757,5.096745,2.757297,nublado,nublado
3,29.1,22.1,20.1,74.4,20.5,182.8,66,10,238.5,20.7,9,lluvioso,lluvioso
4,24.073502,18.933372,17.170461,82.511849,20.668169,178.228583,47.329074,8.131671,286.739939,24.987164,10,parcialmente_nublado,despejado
7,18.1,15.1,12,75.3,16.6,203.9,92.1,8.5,234.5,20.2,8,nublado,lluvioso
2,26.7,21,19.1,80.3,20.5,177.6,71.5,10.4,296.8,25.6,10,parcialmente_nublado,parcialmente_nublado
6.543652,25.518625,20.783629,18.70482,77.98069,24.19369,174.079239,58.816236,9.839326,349.803881,30.4,10,parcialmente_nublado,despejado
8,18,15,13.9,86.1,14.8,177.1,100,7,281.7,24.4,9,lluvioso,nublado
9,21.1,17.1,14.9,76.7,14.8,181.1,81.3,9.4,287.4,25,10,lluvioso,lluvioso
1,23.7,17.8,17.2,83.8,13,225.4,65,9,247.6,21.3,9,parcialmente_nublado,parcialmente_nublado
1,22.1,19.1,17,78.9,24.1,206.7,76.2,9.8,311.1,26.8,10,parcialmente_nublado,parcialmente_nublado
7,21.1,15.4,14.3,81,27.7,172.2,78.2,9.4,139.7,11.9,6,lluvioso,lluvioso
7,19.1,16.1,14.5,85,16.6,180,100,7.7,229,19.7,8,nublado,nublado
2,28.1,23.9,20.5,74,27.7,168.5,68.2,10,288.9,25,10,parcialmente_nublado,parcialmente_nublado
6,22.216636,19.402979,17.386279,77.116163,28.334661,158.815563,99.454141,10,220.584737,18.948882,8,nublado,nublado
1,26,21,18.9,77.4,31.7,164.6,58.1,10,305.2,26.4,10,lluvioso,lluvioso
4,24.316798,18.342278,16.065061,75.799927,23.304535,169.438435,23.309002,9.392971,262.802302,23.012761,9.242005,parcialmente_nublado,despejado
4.683816,20.415646,18.076967,13.336192,81.4946,18.91889,177.110383,57.206943,9.307834,259.41719,21.495897,9,parcialmente_nublado,despejado
8,17.1,14.9,12.3,79.9,20.5,223,97.1,9.8,233.6,20.3,9,nublado,parcialmente_nublado
2,26.1,19.1,17.4,77.9,18.1,188.9,86.3,10,260.5,22.6,9,parcialmente_nublado,parcialmente_nublado
8,17,14,13.1,86.6,16.6,178.4,99.1,8.2,276.4,23.7,9,nublado,nublado
8,19,15,13.2,83.2,13,188.5,91,7.6,268.2,23.1,9,nublado,nublado
1,27.1,21.1,19.8,80.1,25.9,170.3,66.6,9.8,234.2,20.2,9,parcialmente_nublado,parcialmente_nublado
4,23,17,16.2,84.2,13,227.4,77.9,8.9,249.5,21.7,9,parcialmente_nublado,parcialmente_nublado
4.773572,25.338661,16.698161,16.862918,77.69403,23.098155,182.189954,24.330713,9.8725,253.38248,21.64145,9,parcialmente_nublado,despejado
2,26.4,21.7,20.1,80.9,25.4,170.9,74.9,9.7,227,19.7,9,lluvioso,lluvioso
6,21,18.9,17.2,86.3,24.1,169.5,98.9,8.3,205.7,17.8,8,nublado,parcialmente_nublado
9,20.559947,14.806183,14.012457,78.89707,17.133639,226.908929,99.420172,9.745275,244.153858,20.781966,9,nublado,lluvioso
10,20.1,16.1,14.2,81.1,31.7,169.4,87.5,9.4,214.3,18.4,9,parcialmente_nublado,nublado
5,18.198882,15.419594,15.106145,82.337307,20.752293,185.023037,56.570693,9.309418,247.542043,21.755546,9,parcialmente_nublado,despejado
4,23.1,17.9,16,79.1,29,173,72.3,10,279.3,24.1,9,lluvioso,lluvioso
10,21.2,17.1,15.6,83.6,18.4,230.4,87.1,9.5,264.8,22.7,9,lluvioso,lluvioso
3,27.1,20.896105,19.499821,80.15865,20.117667,187.278112,79.61275,9.732304,228.853732,19.7,9,lluvioso,lluvioso
3.891189,27.656357,19.047056,18.403419,80.402865,20.220966,172.806911,26.379504,9.261007,296.993842,26.729034,10,parcialmente_nublado,despejado
2,26.7,22.1,20.9,83,22.3,178.9,70.4,10,187.9,16.2,8,lluvioso,lluvioso
