name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lima,2018-02-17,28.2,21.1,23.7,30.1,21.1,24.1,21,85.2,8.1,100,79.17,rain,0,0,25.9,22.3,176.8,1012.1,80.8,9.9,233.9,20.2,9,,2018-02-17T06:08:16,2018-02-17T18:35:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-02-18,24.1,21.1,22.4,24.1,21.1,22.4,20.6,89.6,3,100,50,rain,0,0,26.6,18.4,211.1,1011.8,90,9.6,94.7,8.3,4,,2018-02-18T06:08:30,2018-02-18T18:35:20,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-02-19,29.1,20.7,23.4,30.9,20.7,23.6,20.2,83.4,1.2,100,33.33,rain,0,0,27,20.5,180.1,1011.8,81.3,8.7,177.6,15.3,8,,2018-02-19T06:08:44,2018-02-19T18:34:55,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-02-20,29.1,20.2,23.7,30.9,20.2,24,19.7,79.4,0.7,100,25,rain,0,0,27,18.4,176.4,1012.3,45.5,9.9,286.4,24.7,10,,2018-02-20T06:08:57,2018-02-20T18:34:29,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-02-21,27.1,20.1,23.3,28.6,20.1,23.6,20,82.4,0.4,100,16.67,rain,0,0,26.3,22.3,174.2,1013.6,63.9,9.4,299.1,25.9,10,,2018-02-21T06:09:09,2018-02-21T18:34:03,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,84628099999
Lima,2018-02-22,25.1,20.1,22,25.1,20.1,22,19.6,86.8,0.6,100,20.83,rain,0,0,25.2,18.4,187.3,1013.2,63.9,9.8,239.3,20.8,9,,2018-02-22T06:09:21,2018-02-22T18:33:36,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E6369,84628099999"
Lima,2018-02-23,24.1,19.6,21.2,24.1,19.6,21.2,19.5,90.2,0.8,100,33.33,rain,0,0,27,14.8,229.2,1013.3,77.5,9.3,211.4,18.2,9,,2018-02-23T06:09:32,2018-02-23T18:33:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E6369,84628099999"
Lima,2018-02-24,28.1,19.1,23,28.9,19.1,23.1,19.1,80.5,0.7,100,25,rain,0,0,25.9,20.5,183.2,1013.2,73.4,9.2,245.4,21.2,9,,2018-02-24T06:09:43,2018-02-24T18:32:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E6369,84628099999"
Lima,2018-02-25,26.1,18.9,21.8,26.1,18.9,21.8,19.5,87.2,0.8,100,25,rain,0,0,25.9,24.1,173.4,1013.3,66.3,7.6,265.4,22.8,9,,2018-02-25T06:09:53,2018-02-25T18:32:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-02-26,26.1,19.1,22.5,26.1,19.1,22.5,19.3,82.8,2.2,100,50,rain,0,0,27.4,22.3,174.3,1014.2,83,9.8,241.3,20.7,9,,2018-02-26T06:10:03,2018-02-26T18:31:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-02-27,25.1,19.9,22.5,25.1,19.9,22.5,19.6,84.4,1.8,100,33.33,rain,0,0,28.8,29.5,169,1013.2,74.1,10,242,20.9,9,,2018-02-27T06:10:12,2018-02-27T18:31:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-02-28,25.1,19.1,21.9,25.1,19.1,21.9,19.3,85.9,0.6,100,16.67,rain,0,0,28.8,27.7,171.5,1012.6,75,8.7,269.2,23.3,9,,2018-02-28T06:10:21,2018-02-28T18:30:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-01,25.1,19.7,22,25.1,19.7,22,19.1,84.4,3.3,100,50,rain,0,0,25.2,24.1,186.3,1012.1,76,9,262.3,22.6,9,,2018-03-01T06:10:30,2018-03-01T18:30:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-02,25.1,18.7,21.8,25.1,18.7,21.8,19.1,85,2,100,45.83,rain,0,0,25.9,29.5,170,1012,77,7.9,250.1,21.7,9,,2018-03-02T06:10:37,2018-03-02T18:29:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-03,25.2,19.1,22,25.2,19.1,22,19,83.7,2,100,45.83,rain,0,0,29.2,25.9,169.7,1011.5,78.7,9.6,260.9,22.7,8,,2018-03-03T06:10:45,2018-03-03T18:29:02,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999,remote"
Lima,2018-03-04,25.1,20.4,22.4,25.1,20.4,22.4,19,81.2,2.2,100,41.67,rain,0,0,26.3,24.1,175,1011.5,83.5,10,235.2,20.5,9,,2018-03-04T06:10:52,2018-03-04T18:28:28,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-05,25.1,19.1,21.8,25.1,19.1,21.8,18.8,83.6,1.2,100,41.67,rain,0,0,25.2,18.4,189.7,1011.4,85.5,9.4,178.8,15.3,7,,2018-03-05T06:10:59,2018-03-05T18:27:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999,remote"
Lima,2018-03-06,24.2,19.1,21.3,24.2,19.1,21.3,18.4,84.2,0.7,100,25,rain,0,0,25.6,18.4,193.9,1011,85.7,9,185.8,16.1,7,,2018-03-06T06:11:05,2018-03-06T18:27:20,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-03-07,25.1,18.9,22,25.1,18.9,22,18.5,81.2,2.9,100,33.33,rain,0,0,25.2,27.7,171.5,1011.2,81.5,9.8,221.2,19,8,,2018-03-07T06:11:11,2018-03-07T18:26:46,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-08,27.1,19.1,22.6,28.3,19.1,22.7,18.8,80,2.9,100,41.67,rain,0,0,27.7,14.8,195.4,1011.1,78.9,9.5,262.4,22.7,9,,2018-03-08T06:11:16,2018-03-08T18:26:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999,remote"
Lima,2018-03-09,28.1,19.1,22.5,28.9,19.1,22.6,18.6,80,0.3,100,8.33,rain,0,0,25.9,18.4,192.3,1010.1,81,10,231.4,19.9,8,,2018-03-09T06:11:21,2018-03-09T18:25:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E6369,84628099999"
Lima,2018-03-10,26.1,19.1,21.9,26.1,19.1,21.9,18.7,82.6,0.7,100,16.67,rain,0,0,27.7,22.3,185,1009.5,76.3,9.7,251.4,21.7,8,,2018-03-10T06:11:26,2018-03-10T18:25:00,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999,remote"
Lima,2018-03-11,25.1,19.1,21.6,25.1,19.1,21.6,18.9,85.2,2.7,100,66.67,rain,0,0,29.2,24.1,183.2,1009.4,77.2,9,233.5,20.1,8,,2018-03-11T06:11:31,2018-03-11T18:24:24,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-03-12,26.1,19.1,21.6,26.1,19.1,21.6,18.9,85.1,2.7,100,41.67,rain,0,0,31.3,13,202,1010.1,85.4,9.6,153,13.2,7,,2018-03-12T06:11:35,2018-03-12T18:23:47,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-13,27.1,18.7,22,28.3,18.7,22,18.5,81.5,0.5,100,20.83,rain,0,0,27.4,14.8,186.9,1011.7,76.4,9.3,218.3,18.7,9,,2018-03-13T06:11:39,2018-03-13T18:23:11,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-14,26.1,19.6,22.3,26.1,19.6,22.3,18.7,80.5,0.9,100,20.83,rain,0,0,28.8,18.4,178.8,1011.9,58.3,9.5,242.9,20.9,8,,2018-03-14T06:11:43,2018-03-14T18:22:34,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-15,25.1,19.7,22.2,25.1,19.7,22.2,19.1,82.6,0.8,100,20.83,rain,0,0,29.2,14.8,222.4,1011.8,68.2,9.6,235.8,20.2,8,,2018-03-15T06:11:46,2018-03-15T18:21:56,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-03-16,25.1,20.1,22.2,25.1,20.1,22.2,19.3,83.7,0.5,100,12.5,rain,0,0,27.7,14.8,208.6,1012,81.1,9,204.7,17.8,9,,2018-03-16T06:11:50,2018-03-16T18:21:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-17,25.4,20.7,22.9,25.4,20.7,22.9,19,79.2,1.5,100,41.67,rain,0,0,27.7,14.8,207.7,1012.2,74.9,9.9,202.2,17.3,8,,2018-03-17T06:11:53,2018-03-17T18:20:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999,remote"
Lima,2018-03-18,26.6,20.1,22.9,26.6,20.1,22.9,18.9,78.8,0.1,100,4.17,rain,0,0,27.4,24.1,178.5,1010.9,79.1,10,214.1,18.5,8,,2018-03-18T06:11:55,2018-03-18T18:20:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E6369,84628099999"
Lima,2018-03-19,26.1,20.1,22.1,26.1,20.1,22.1,18.7,81.4,1,100,25,rain,0,0,28.1,22.3,176.3,1010.2,81.3,10,214.8,18.3,8,,2018-03-19T06:11:58,2018-03-19T18:19:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E6369,84628099999"
Lima,2018-03-20,26.1,20.1,21.9,26.1,20.1,21.9,18,79.5,3.7,100,58.33,rain,0,0,28.8,20.5,192.8,1009.9,84.5,9.8,222,19.4,8,,2018-03-20T06:12:01,2018-03-20T18:18:48,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-03-21,25.7,18.9,21.1,25.7,18.9,21.1,18.3,84.2,0.3,100,8.33,rain,0,0,24.8,14.8,193.7,1010.2,76.9,10,179.2,15.5,7,,2018-03-21T06:12:03,2018-03-21T18:18:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-22,22.4,18.6,20.5,22.4,18.6,20.5,18.4,87.8,2.7,100,50,rain,0,0,26.6,16.6,283.5,1011.9,77.7,9.6,214.1,18.6,8,,2018-03-22T06:12:05,2018-03-22T18:17:32,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-03-23,25.1,19.1,21.4,25.1,19.1,21.4,18.8,86.1,0.4,100,16.67,rain,0,0,29.9,14.8,243.3,1013.5,77.8,9.2,239.4,20.7,8,,2018-03-23T06:12:08,2018-03-23T18:16:54,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-24,25.7,18.7,21.3,25.7,18.7,21.3,18.6,85,1.1,100,45.83,rain,0,0,30.2,18.4,184,1012.9,62.2,9.5,228.3,19.8,8,,2018-03-24T06:12:10,2018-03-24T18:16:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-25,26.1,19.1,21.9,26.1,19.1,21.9,18.8,83.3,1.5,100,37.5,rain,0,0,28.4,16.6,185.8,1010.6,63.5,10,236.1,20.6,9,,2018-03-25T06:12:12,2018-03-25T18:15:37,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-26,26.1,19.1,21.2,26.1,19.1,21.2,18.9,87.1,1.2,100,33.33,rain,0,0,29.9,16.6,200.8,1010.3,76.7,8.7,238.1,20.7,8,,2018-03-26T06:12:14,2018-03-26T18:14:59,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-27,25.1,19.9,21.7,25.1,19.9,21.7,19.1,85.3,0.2,100,8.33,rain,0,0,28.4,16.6,221.6,1010.7,65.8,9.3,230.9,20,8,,2018-03-27T06:12:16,2018-03-27T18:14:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-03-28,24.1,19.1,21.1,24.1,19.1,21.1,18.5,85.8,0,0,0,,0,0,27.7,16.6,221.9,1010.8,54,9.5,230.2,19.9,8,,2018-03-28T06:12:18,2018-03-28T18:13:43,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-03-29,24.7,18.6,20.9,24.7,18.6,20.9,18.2,85.3,0.8,100,8.33,rain,0,0,28.4,27.7,179.5,1010.7,67.7,8.5,234.2,20.4,8,,2018-03-29T06:12:20,2018-03-29T18:13:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-03-30,25.1,18.9,21,25.1,18.9,21,18,83.1,0.5,100,16.67,rain,0,0,30.6,20.5,189.6,1012.2,66.6,10,207.3,17.9,8,,2018-03-30T06:12:21,2018-03-30T18:12:27,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-03-31,24.2,18.6,21.2,24.2,18.6,21.2,17.4,79.2,0.1,100,4.17,rain,0,0,31.3,22.3,177.5,1012.1,44,10,222.6,19.2,8,,2018-03-31T06:12:23,2018-03-31T18:11:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-04-01,25.1,19.7,21.9,25.1,19.7,21.9,17.7,77.9,0.3,100,12.5,rain,0,0,28.1,16.6,184.3,1012.6,71.4,10,197.6,17.2,7,,2018-04-01T06:12:25,2018-04-01T18:11:12,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-04-02,25.2,19.1,21.5,25.2,19.1,21.5,17.9,80.4,1.3,100,20.83,rain,0,0,25.9,22.3,175.8,1011.5,77.4,10,160.8,13.9,7,,2018-04-02T06:12:28,2018-04-02T18:10:34,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-03,26.1,18.7,21.9,26.1,18.7,21.9,17.8,78.1,1.3,100,29.17,rain,0,0,28.1,24.1,171.9,1011.7,80.5,10,142.3,12.2,6,,2018-04-03T06:12:30,2018-04-03T18:09:57,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E6369,84628099999"
Lima,2018-04-04,24.9,19.1,21.4,24.9,19.1,21.4,18.2,82.1,0.1,100,4.17,rain,0,0,26.6,22.3,175,1012.4,79.2,10,157.5,13.6,6,,2018-04-04T06:12:32,2018-04-04T18:09:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E6369,84628099999"
Lima,2018-04-05,25.1,19.1,21.7,25.1,19.1,21.7,18.3,81.2,0.2,100,8.33,rain,0,0,27.4,16.6,194.3,1013.9,78.8,9.8,195.4,16.8,8,,2018-04-05T06:12:34,2018-04-05T18:08:43,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-06,26.1,19.1,22,26.1,19.1,22,18.4,80.9,0.2,100,8.33,rain,0,0,26.6,14.8,201.5,1012.7,82.2,10,213.8,18.6,8,,2018-04-06T06:12:37,2018-04-06T18:08:07,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-07,23.1,18.1,20.4,23.1,18.1,20.4,18.4,88.1,1.1,100,33.33,rain,0,0,26.6,18.4,299.2,1012.5,60.7,9,219.5,19,8,,2018-04-07T06:12:39,2018-04-07T18:07:31,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-08,24.2,19.1,21.6,24.2,19.1,21.6,18.5,83.2,2.8,100,45.83,rain,0,0,26.6,14.8,265.5,1012.7,80,9.7,192.7,16.5,7,,2018-04-08T06:12:42,2018-04-08T18:06:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-09,27.1,19.7,22.1,27.7,19.7,22.1,18.4,80.3,2.8,100,33.33,rain,0,0,20.2,16.6,194.4,1014.3,76.3,9.4,164.5,14.1,7,,2018-04-09T06:12:45,2018-04-09T18:06:19,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-04-10,24.9,20.1,22.3,24.9,20.1,22.3,18.5,79.9,0.3,100,12.5,rain,0,0,28.4,24.1,173.1,1014.2,76.3,10,222.4,19.4,8,,2018-04-10T06:12:48,2018-04-10T18:05:44,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E6369,84628099999"
Lima,2018-04-11,23.2,19,21.1,23.2,19,21.1,18.2,83.7,0,0,0,,0,0,28.8,22.3,181.8,1014.4,68.7,10,257.4,22.2,9,,2018-04-11T06:12:52,2018-04-11T18:05:09,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999,remote"
Lima,2018-04-12,22.1,18.1,19.8,22.1,18.1,19.8,17.8,88.3,0,0,0,,0,0,26.3,16.6,251.7,1013.2,73.3,8.2,186.5,16.2,7,,2018-04-12T06:12:55,2018-04-12T18:04:35,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-04-13,22.1,17.9,19.5,22.1,17.9,19.5,17.4,88.1,0.3,100,12.5,rain,0,0,23.4,14.8,227.5,1013.7,76,8.5,183.7,15.9,8,,2018-04-13T06:12:59,2018-04-13T18:04:01,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-14,25.1,17.1,20.2,25.1,17.1,20.2,17.6,85.6,0,0,0,,0,0,23,14.8,231.4,1013.4,39.4,7.9,165.1,14.2,8,,2018-04-14T06:13:03,2018-04-14T18:03:27,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-04-15,25.9,18.1,20.4,25.9,18.1,20.4,17.5,84.4,0,0,0,,0,0,24.5,16.6,204.8,1013.1,37,9,212.1,18.4,7,,2018-04-15T06:13:07,2018-04-15T18:02:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-04-16,24.1,17.1,20.5,24.1,17.1,20.5,17.4,83.2,0,0,0,,0,0,24.8,18.4,193.6,1014.2,43.7,9.7,215,18.6,8,,2018-04-16T06:13:11,2018-04-16T18:02:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-04-17,25.1,17.9,21.2,25.1,17.9,21.2,17.2,78.7,0,0,0,,0,0,27.7,27.7,172.7,1013.8,38.6,10,213.3,18.4,7,,2018-04-17T06:13:16,2018-04-17T18:01:49,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999,remote"
Lima,2018-04-18,25.1,17.7,21,25.1,17.7,21,17.2,79.8,0,0,0,,0,0,29.2,24.1,170.7,1011.6,44.6,10,211.9,18.3,7,,2018-04-18T06:13:21,2018-04-18T18:01:18,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999,SPIM"
Lima,2018-04-19,23.1,17.7,19.9,23.1,17.7,19.9,17.1,84.7,0.1,100,4.17,rain,0,0,26.6,18.4,201.7,1013,50.8,9.7,206,17.9,8,,2018-04-19T06:13:26,2018-04-19T18:00:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E6369,84628099999"
Lima,2018-04-20,23.1,17.1,19.6,23.1,17.1,19.6,17.1,86.4,0,0,0,,0,0,28.8,13,213.9,1012.6,65.5,7.7,197,17,8,,2018-04-20T06:13:32,2018-04-20T18:00:16,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-04-21,22.9,17.7,20.1,22.9,17.7,20.1,17.7,86.5,0.8,100,12.5,rain,0,0,27.4,13,258.4,1012,32.6,9.6,209.5,18.1,7,,2018-04-21T06:13:38,2018-04-21T17:59:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E6369,84628099999"
Lima,2018-04-22,27.1,18.1,21.5,27.7,18.1,21.5,17.3,78.5,0,0,0,,0,0,27.7,22.3,179.7,1011.8,20.7,10,209.5,18.2,7,,2018-04-22T06:13:44,2018-04-22T17:59:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-04-23,25.1,17.9,21,25.1,17.9,21,17.8,82.4,0.3,100,8.33,rain,0,0,25.6,14.8,190.7,1012.8,38,9.5,209.6,18,7,,2018-04-23T06:13:50,2018-04-23T17:58:48,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E6369,84628099999"
Lima,2018-04-24,25.2,19.1,21.4,25.2,19.1,21.4,17.9,80.8,0.8,100,25,rain,0,0,25.6,16.6,196.2,1012.6,57.6,9.5,190.3,16.4,7,,2018-04-24T06:13:57,2018-04-24T17:58:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-04-25,25.4,19.1,21.3,25.4,19.1,21.3,18,82.1,0.7,100,8.33,rain,0,0,22.7,16.6,189.5,1012.5,80,9.8,190.3,16.5,8,,2018-04-25T06:14:04,2018-04-25T17:57:52,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E6369,84628099999"
Lima,2018-04-26,25.1,19.1,21.2,25.1,19.1,21.2,17.6,80.5,1.3,100,33.33,rain,0,0,31.3,20.5,186.5,1012.9,76.8,10,181.7,15.7,7,,2018-04-26T06:14:11,2018-04-26T17:57:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-27,23.9,18.6,20.7,23.9,18.6,20.7,18.1,85.3,0.1,100,4.17,rain,0,0,29.5,18.4,178.6,1012.7,60.8,9.7,199.2,17.1,7,,2018-04-27T06:14:19,2018-04-27T17:56:59,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999,remote"
Lima,2018-04-28,24.4,19.1,21.1,24.4,19.1,21.1,18.2,84.2,2.6,100,58.33,rain,0,0,27.4,18.4,187.5,1013.8,68.6,9.7,147.6,12.6,6,,2018-04-28T06:14:27,2018-04-28T17:56:33,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
Lima,2018-04-29,23.1,18.9,20.4,23.1,18.9,20.4,18.1,86.8,0.6,100,25,rain,0,0,25.9,22.3,172.2,1013.4,75,9.8,103.5,9,3,,2018-04-29T06:14:36,2018-04-29T17:56:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-04-30,22.7,18.1,20.2,22.7,18.1,20.2,17.6,85.1,1.4,100,20.83,rain,0,0,29.9,31.7,169.3,1013.9,61.6,10,168.2,14.5,7,,2018-04-30T06:14:44,2018-04-30T17:55:44,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-05-01,22.4,17.7,19.8,22.4,17.7,19.8,16.9,83.4,0,0,0,,0,0,27.4,24.1,171.9,1013,62.2,10,168.5,14.6,6,,2018-05-01T06:14:54,2018-05-01T17:55:20,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-05-02,22.1,17.1,19.5,22.1,17.1,19.5,16.9,84.9,0.1,100,4.17,rain,0,0,27,20.5,220.7,1014,45.3,10,197.7,17.3,7,,2018-05-02T06:15:03,2018-05-02T17:54:57,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E6369,84628099999"
Lima,2018-05-03,22.1,17.1,19.3,22.1,17.1,19.3,16.7,85.6,0,0,0,,0,0,29.2,20.5,188,1012.9,46.3,9.1,196.3,17,7,,2018-05-03T06:15:13,2018-05-03T17:54:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-05-04,23.1,17.1,19.1,23.1,17.1,19.1,16.5,85.1,0.3,100,12.5,rain,0,0,24.1,14.8,247.5,1013.4,51.9,9.4,93.5,8,5,,2018-05-04T06:15:23,2018-05-04T17:54:14,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-05-05,22.1,16.1,18.2,22.1,16.1,18.2,16.3,89.3,0,0,0,,0,0,25.9,16.6,199.4,1013.6,39.6,6.2,163.7,14.2,7,,2018-05-05T06:15:34,2018-05-05T17:53:53,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-05-06,23.1,16.1,19.5,23.1,16.1,19.5,16.9,85.8,0.4,100,12.5,rain,0,0,28.8,24.1,183.5,1015.1,34.1,8.2,188.1,16.3,7,,2018-05-06T06:15:45,2018-05-06T17:53:33,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-05-07,21.1,17.1,19.4,21.1,17.1,19.4,17.2,87.5,0,0,0,,0,0,27,29.5,169.3,1014.4,46,9.1,175.1,15.2,7,,2018-05-07T06:15:56,2018-05-07T17:53:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E6369,84628099999"
Lima,2018-05-08,26.1,18.6,21.4,26.1,18.6,21.4,17.7,80.6,0.5,100,20.83,rain,0,0,24.5,16.6,181.7,1015.5,77.7,10,163.8,14.2,7,,2018-05-08T06:16:08,2018-05-08T17:52:56,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E6369,84628099999"
Lima,2018-05-09,23.1,18.7,20.7,23.1,18.7,20.7,17.6,83.1,1.6,100,41.67,rain,0,0,25.2,29.5,170.5,1016.4,53.2,9,196.7,17,7,,2018-05-09T06:16:20,2018-05-09T17:52:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E6369,84628099999"
